"Signatur","Titel","Zeit","Ort"
"Sozarch_F_5025-Fa-245","""Italien, März 1946. Cooperativa Muratori. Cementisti, Rimini""; Männer stehen um eine Maschine zur Zementherstellung und probieren sie aus","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Emilia-Romagna;Rimini"
"Sozarch_F_5025-Fa-246","""Italienreise, Oktober 1946. Formia: Vagabundenkinder""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lazio;Formia"
"Sozarch_F_5025-Fa-247","""Italienreise, Oktober 1946. Neapel. In einem überfüllten Spital.""; Kranke und Verletze sitzen auf ihren Betten","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Campania;Napoli"
"Sozarch_F_5025-Fa-273","""Milano, Sommer 1946. Intérieurs bei Hausbesuchen für die AERMO-Möbelverteilung.""; Portrait eines Knaben","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-274","""Milano, Sommer 1946. AERMO-Möbelverteilung und Innenaufnahmen. Die Neubauten sind in aller Eile aufgebaute Mietskasernen (Case Poplari) für Ausgebombte.""; diverse Haushaltsartikel","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-275","""Milano, Sommer 1946. AERMO-Möbelverteilung und Innenaufnahmen. Die Neubauten sind in aller Eile aufgebaute Mietskasernen (Case Poplari) für Ausgebombte.""; Küchenschrank, Esstisch und Geschirr","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-276","""Milano, Sommer 1946. AERMO-Möbelverteilung und Innenaufnahmen. Die Neubauten sind in aller Eile aufgebaute Mietskasernen (Case Popolari) für Ausgebombte.""; Aussenansicht von neuen Häusern","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-277","""Milano, Sommer 1946. AERMO-Möbelverteilung und Innenaufnahmen. Die Neubauten sind in aller Eile aufgebaute Mietskasernen (Case Poplari) für Ausgebombte.""; Baustelle eines Wohnhauses","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-278","""Italienreise Oktober 1946. Ein Chef der Fedeterra spricht zu den Bauern.""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Emilia-Romagna;Bologna"
"Sozarch_F_5025-Fa-172","Ein kleines Kind sitzt an einer schmutzigen Strassenecke","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Deutschland;Nordrhein-Westfalen;Hemer"
"Sozarch_F_5025-Fa-173","""Ausspeisung in Augsburg/Bayern - Spenden des IRRC (International Relief and Rescue Committee) und USC""; Menschen erhalten Suppe","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Deutschland;Bayern;Augsburg"
"Sozarch_F_5025-Fa-174","""Ausspeisung in Augsburg/Bayern - Spenden des IRRC (International Relief and Rescue Committee) und USC""; ein Paar isst Suppe","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Deutschland;Bayern;Augsburg"
"Sozarch_F_5025-Fa-175","""Ausspeisung in Augsburg/Bayern - Spenden des IRRC (International Relief and Rescue Committee) und USC""; eine Familie isst Suppe","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Deutschland;Bayern;Augsburg"
"Sozarch_F_5025-Fa-309","""Genève - Vieux Bois, Frühjahr 1946. Ein Frühlingsstück wird aufgeführt.""; Kinder stehen verkleidet auf der Bühne","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Genf, Kanton;Genf, Stadt"
"Sozarch_F_5025-Fa-310","""Genève - Vieux Bois, Frühjahr 1946. Bananen-Zvieri""; Kinder bestaunen und essen von einer Bananenstaude","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Genf, Kanton;Genf, Stadt"
"Sozarch_F_5025-Fa-311","""Hasliberg, Oktober - November 1945. Wiener Arbeiterkinder kommen an.""; Kinder sitzen auf ihren Koffern und warten","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz;Bern, Kanton;Hasliberg"
"Sozarch_F_5025-Fa-248","""Torino, Sommer 1946""; ein Kind spielt vor einem Haus","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-249","""Torino, Sommer 1946""; Familie wäscht vor dem Haus die Wäsche","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-250","""Torino, Sommer 1946""; Familien hausen in heruntergekommenen Häusern","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-251","""Torino, Sommer 1946""; Kinder spielen im Innenhof der Kaserne","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-252","""Torino, Sommer 1946""; Aussenansicht des Innenhofs der Kaserne","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-253","""Torino - Speisung der alten Leute""; ältere Männer essen aus Dosen","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-254","""Torino - Speisung der alten Leute""; ältere Leute stehen im Innenhof der Kaserne und essen aus Dosen","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-255","""Torino, Sommer 1946. Abladen der eben angekommenen Lebensmittel der Schweizer Spende""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-256","""Torino: Speisung der Schulkinder""; ein Mädchen isst ein Sandwich","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-279","""Italienreise Oktober 1946. Bologna: Meeting der Fede-terra.""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Emilia-Romagna;Bologna"
"Sozarch_F_5025-Fa-280","""Milano, Januar 1946. L'Asilo italo-suisse""; Kinderschar","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-281","""Milano, Januar 1946. L'Asilo italo-suisse""; Kinderschar","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-282","""Milano, Januar 1946. L'Asilo italo-suisse""; Kinderfüsschen","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-283","""Milano, Januar 1946. L'Asilo italo-suisse""; Kinder werden zum Mittagsschlaf von den Betreuerinnen hingelegt","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-284","""Milano, Januar 1946. L'Asilo italo-suisse""; Kinder spielen mit Knetmasse","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-285","""Milano, Januar 1946. L'Asilo italo-suisse""; Kinder beenden den Mittagsschlaf","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-286","""Milano, Januar 1946. L'Asilo italo-suisse""; Kinder essen im Speisesaal","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-287","""Milano, Januar 1946. L'Asilo italo-suisse""; Kinder essen im Speisesaal Suppe, im Hintergrund steht ein Christbaum","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-257","""Torino: Speisung der Schulkinder""; Kinder essen Sandwichs","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-258","""Torino: Speisung der Schulkinder""; Andrang einer Kinderschar","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-259","""Torino, Sommer 1946""; Kinder der Ferienkolonie Venaria, essen die Nahrungsmittel der Schweizer Spende","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fa-260","""Milano, 1946. Schuttwegräumen""; Männer entfernen mit Hilfe von Karren den Kriegsschutt","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-261","""Milano, Sommer 1946. AERMO-Möbelverteilung und Innenaufnahmen. Die Neubauten sind in aller Eile aufgebaute Mietskasernen (Case Popolari) für Ausgebombte.""; Kinder stehen auf einem Transporter","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-262","""Milano, Sommer 1946. AERMO-Möbelverteilung und Innenaufnahmen. Die Neubauten sind in aller Eile aufgebaute Mietskasernen (Case Popolari) für Ausgebombte.""; Männer packen Better zusammen","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-263","""Milano, Sommer 1946. AERMO-Möbelverteilung und Innenaufnahmen. Die Neubauten sind in aller Eile aufgebaute Mietskasernen (Case Popolari) für Ausgebombte.""; Männer freuen sich über die geschenkten Möbel","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-312","""Hasliberg, Oktober - November 1945. Wiener Arbeiterkinder kommen an.""; Kinder gehen mit einer Betreuerin die Strasse entlang","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz;Bern, Kanton;Hasliberg"
"Sozarch_F_5025-Fa-313","""Warte, warte..."" Kinder stehen am Bahnhof vor einem Automaten und kramen in ihren Geldbörsen","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-314","""Fascht verlore gange""; ein Mädchen sitzt in einem Büro und wartet","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-315","""Fascht verlore gange""; eine Frau kümmert sich um das Mädchen, dass in einem Büro gewartet hat","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-316","""Vor der Reis (aus ungesunden und unfreundlichen Wohnungen holen wir unsere Kinder)""; ein Knabe wäscht sich mit einer Schüssel Wasser die Beine","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-317","""Vor der Reis""; ein Knabe packt seine Kleider ein","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-318","""Vor der Reis""; zwei Mädchen packen ihren Koffer","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-319","Vier Mädchen sitzen an einem Tisch, vor ihnen stehen Schälchen","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-320","""Guet gschlafe""; ein Knabe liegt auf einem Sofa unter Decken und zündet eine Lampe an","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-288","""Milano 1947. Asilo Italo-svizzero""; Kinder liegen im Garten auf Matten und machen Mittagsschlaf","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-289","""Milano 1947. Asilo Italo-svizzero""; Kinder liegen im Garten auf Matten und machen Mittagsschlaf","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-290","""Milano 1947. Asilo Italo-svizzero""; Gruppenbild von Knaben mit Spielzeug","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-291","""Milano 1947. Asilo Italo-svizzero""; Kinder sitzen mit einer Betreuerin vor dem Haus","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-292","""Milano 1947. Asilo Italo-svizzero""; Betreuerinnen sonnen sich","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-293","""Vormittags zwischen 11 und 12 Uhr im Garten. (Lehrerinnen: v.l.n.r.: Adeline Crameri, Amelia Cagna, Flora Franzoso)""; Kinder tanzen im Kreis","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-294","""Riccardo im - und Claudio am Wagen. Zwei unzertrennliche Freunde! (Für uns sind sie Max und Moritz). Voller Ideen und gewöhnlich die 'Übeltäter', wenn irgendwo etwas zerbrochen ist.""","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-321","""Globi-Buech""; ein Knabe sitzt lachend auf einer Treppe und hält ein Globi-Buch in der Hand","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-322","""Globi-Buch""; eine Betreuerin liest einem Knaben, der auf einer Treppe sitzt, aus dem Globi-Buch vor","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-323","""Morge im Dorf""; eine Mutter winkt ihren Kindern und ihrem Mann, die sich auf den Weg machen","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-324","""Brambrüesch / Chur Winterferienlager 5. bis 18. Jan. 47""; Mann mit Skier","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Schweiz;Graubünden;Churwalden"
"Sozarch_F_5025-Fa-325","""Brambrüesch / Chur Winterferienlager 5. bis 18. Jan. 47""; Gruppenfoto der Kinder vor der Schenke","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Schweiz;Graubünden;Churwalden"
"Sozarch_F_5025-Fa-326","""Brambrüesch / Chur Winterferienlager 5. bis 18. Jan. 47""; zwei Knaben in Schneekleidung","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Schweiz;Graubünden;Churwalden"
"Sozarch_F_5025-Fa-327","""Mösli Welschlager 45""; Kinder schauen aus einem offenen Fenster","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-328","""Mösli Welschlager 45""; ein Mädchen liest den Kindern eine Geschichte vor","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-329","Eine Frau und ein Knabe winken einer Frau, die mit dem Zug abfährt","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-295","""Jetzt geht's nach Hause. - Die Mütter warten im Hintergrund. Wir benützen ein sonnenbeschienenes Plätzchen, um schnell ein Bild in unserer Halle zu machen.""; Kinder sitzen auf einer Bank","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-296","""Milano 1947. Asilo italo-svizzero. Rhytmik-Kurs von Ada Franelli""","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-297","""Ein Teil der Mädchen von der Arbeitsstunde. Wir arbeiten meistens im Garten.""; Mädchen sitzen im Garten und stricken","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien"
"Sozarch_F_5025-Fa-298","""TBC-Kind, 2.5 Jahre, 7 kg im Kinderspital Abbazia""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien"
"Sozarch_F_5025-Fa-299","Kinder sitzen lachend vor weissen Schälchen","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa"
"Sozarch_F_5025-Fa-300","Ein Mädchen sitzt auf einem Wagen am Bahnhof","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Deutschland"
"Sozarch_F_5025-Fa-301","""Colonie de vacances St. Pierre d'Irube 17.8 bis 17.9.1948 Europahilfe""; zwei Betreuerinnen geben das Essen aus","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Frankreich;Aquitaine;Saint-Pierre-d'Ir"
"Sozarch_F_5025-Fa-302","""Colonie de vacances St. Pierre d'Irube 17.8 bis 17.9.1948 Europahilfe""; drei Knaben liegen auf ihren Matten im Zelt","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Frankreich;Aquitaine;Saint-Pierre-d'Ir"
"Sozarch_F_5025-Fa-264","""Milano, Sommer 1946. Intérieurs bei Hausbesuchen für die AERMO-Möbelverteilung.""; notdürftiges Bett","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-265","""Milano, Sommer 1946. Intérieurs bei Hausbesuchen für die AERMO-Möbelverteilung.""; auf einem Ofen steht ein Topf","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-266","""Milano, Sommer 1946. Intérieurs bei Hausbesuchen für die AERMO-Möbelverteilung.""; Geschirr","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-267","""Milano, Sommer 1946. Intérieurs bei Hausbesuchen für die AERMO-Möbelverteilung.""; Mutter mit Kind","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fa-347","Kinder laden Gepäck auf eine Kutsche","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz;Zürich, Kanton;Uster"
"Sozarch_F_5025-Fa-347a","Ein Knabe schlägt um drei Uhr an die Glocke","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz;Zürich, Kanton;Uster"
"Sozarch_F_5025-Fa-348","Knaben waschen ihre Füsse in einem Trog","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz;Zürich, Kanton;Uster"
"Sozarch_F_5025-Fa-349","Kinder schlafen in Strohbetten unter einem Zeltdach","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz;Zürich, Kanton;Uster"
"Sozarch_F_5025-Fa-350","Kinder kochen zusammen an einem Topf","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz;Zürich, Kanton;Uster"
"Sozarch_F_5025-Fa-330","Ein Mädchen und ein Junge liegen am Wasser und sonnen sich","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-331","Knaben kneten Ton zu Figuren","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-332","Ein Mädchen beim ""Säumlen""","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-333","Jugendliche essen im Schein einer kleinen Lampe","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-334","Mädchen sitzen lachend auf einer Treppe","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-335","Mädchen beim ""Säumlen"" auf einer Bank","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-336","Ein Mitarbeiter wägt ein Mädchen, weitere Mädchen schauen zu","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-337","Kinder packen in Badehosen auf einer Wiese ihre Koffer","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fa-338","Kinder füllen eine kleine Seilbahn mit Sand auf","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz;Tessin"
"Sozarch_F_5025-Fa-339","Zwei Mädchen spielen mit Holzstäben und Kreisel","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz;Tessin"
"Sozarch_F_5025-Fa-340","Gruppenfoto mit Kindern und Frauen, die am Ferienlager teilnehmen","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz;Tessin"
"Sozarch_F_5025-Fa-341","Zwei Frauen essen am Tisch im Sonnenschein eine Suppe","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz;Tessin"
"Sozarch_F_5025-Fa-303","""Ferienkolonie für Ungarnkinder Kemleten / Kempttal Sommer 1947""; Kinder spielen Seilhüpfen","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Schweiz;Zürich, Kanton;Lindau"
"Sozarch_F_5025-Fa-304","""Ferienkolonie für Ungarnkinder Kemleten / Kempttal Sommer 1947""; eine Betreuerin wäscht einem Mädchen die Haare","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Schweiz;Zürich, Kanton;Lindau"
"Sozarch_F_5025-Fa-305","""Ferienkolonie für Ungarnkinder Kemleten / Kempttal Sommer 1947""; Kinder bearbeiten den Boden","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Schweiz;Zürich, Kanton;Lindau"
"Sozarch_F_5025-Fa-306","""Genève - Vieux Bois, Frühjahr 1946. Die Wienerkinder aus dem Heim.""; Kinder sitzen auf der Wiese und essen","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Genf, Kanton;Genf, Stadt"
"Sozarch_F_5025-Fa-307","""Genève - Vieux Bois, Frühjahr 1946. Die Wienerkinder aus dem Heim.""; Kinder posieren für das Foto","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Genf, Kanton;Genf, Stadt"
"Sozarch_F_5025-Fa-308","""Genève - Vieux Bois, Frühjahr 1946. Die Wienerkinder aus dem Heim.""; Kinder gehen eine Strasse entlang","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Genf, Kanton;Genf, Stadt"
"Sozarch_F_5025-Fb-352","""Italian Service Mission = Napoli. Wohnhöhlen von Capodimonte, 25 Familien wohnen hier"", Frau mit zwei Männern und Kindern wärmen sich um einen Feuer in einem notdürftig eingerichteten Kellerraum, um 1950 (Nachkriegszeit)","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien;Campania;Napoli"
"Sozarch_F_5025-Fa-351","Ein Mädchen wartet an einem Tisch, bis ein Mann ein Formular fertig ausfüllt","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz"
"Sozarch_F_5025-Fa-352","Regina Kägi-Fuchsmann und zwei Männer beobachten etwas","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz"
"Sozarch_F_5025-Fa-353","Kinder schlafen in einem Massenlager","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz"
"Sozarch_F_5025-Fa-354","Fünf Knaben mit Uniformen der Roten Falken machen zusammen an einem Ofen Musik","Neuzeit;20. Jh.;1901-1950;1941-1950;1943","Europa;Schweiz"
"Sozarch_F_5025-Fa-355","Knaben ihr Gepäck und ein Papier um den Hals","Neuzeit;20. Jh.;1901-1950;1941-1950;1942","Europa;Schweiz;St. Gallen, Kanton;Ebnat-Kappe"
"Sozarch_F_5025-Fa-355a","Kinder halten auf einer Wiese vor dem Haus Mittagsschlaf","Neuzeit;20. Jh.;1901-1950;1941-1950;1942","Europa;Schweiz;St. Gallen, Kanton;Ebnat-Kappe"
"Sozarch_F_5025-Fa-356","Ein Junge wird von einer Betreuerin am Ohr kontrolliert","Neuzeit;20. Jh.;1901-1950;1941-1950;1942","Europa;Schweiz;St. Gallen, Kanton;Ebnat-Kappe"
"Sozarch_F_5025-Fa-357","Kinder machen im Wohnzimmer des Hauses Musik und tragen Papierhüte","Neuzeit;20. Jh.;1901-1950;1941-1950;1942","Europa;Schweiz;St. Gallen, Kanton;Ebnat-Kappe"
"Sozarch_F_5025-Fa-358","Kinder essen draussen mit Betreuern an einem Tisch","Neuzeit;20. Jh.;1901-1950;1941-1950;1942","Europa;Schweiz;St. Gallen, Kanton;Ebnat-Kappe"
"Sozarch_F_5025-Fa-359","Kinder machen vor einem Haus Morgenturnen","Neuzeit;20. Jh.;1901-1950;1941-1950;1942","Europa;Schweiz;St. Gallen, Kanton;Ebnat-Kappe"
